dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
174,83333,b1785,,NE,13129938,
174,83333,b1786,,NE,13129938,
174,83333,b1787,,NE,13129938,
174,83333,b1789,,NE,13129938,
174,83333,b1790,,NE,13129938,
174,83333,b1791,,E,13129938,
174,83333,b1792,,E,13129938,
174,83333,b1794,,NE,13129938,
174,83333,b1795,,NE,13129938,
174,83333,b1804,,NE,13129938,
174,83333,b1805,,NE,13129938,
174,83333,b1806,,NE,13129938,
174,83333,b1807,,E,13129938,
174,83333,b1808,,NE,13129938,
174,83333,b1809,,E,13129938,
174,83333,b1810,,NE,13129938,
174,83333,b1811,,NE,13129938,
174,83333,b1812,,NE,13129938,
174,83333,b1814,,NE,13129938,
174,83333,b1815,,NE,13129938,
174,83333,b1816,,NE,13129938,
174,83333,b1817,,NE,13129938,
174,83333,b1818,,NE,13129938,
174,83333,b1819,,NE,13129938,
174,83333,b1820,,NE,13129938,
174,83333,b1821,,NE,13129938,
174,83333,b1825,,NE,13129938,
174,83333,b1827,,NE,13129938,
174,83333,b1828,,NE,13129938,
174,83333,b1829,,NE,13129938,
174,83333,b1830,,NE,13129938,
174,83333,b1832,,NE,13129938,
174,83333,b1833,,NE,13129938,
174,83333,b1834,,NE,13129938,
174,83333,b1835,,NE,13129938,
174,83333,b1837,,NE,13129938,
174,83333,b1838,,NE,13129938,
174,83333,b1839,,E,13129938,
174,83333,b1840,,NE,13129938,
174,83333,b1841,,NE,13129938,
174,83333,b1843,,NE,13129938,
174,83333,b1844,,NE,13129938,
174,83333,b1845,,NE,13129938,
174,83333,b1846,,E,13129938,
174,83333,b1847,,NE,13129938,
174,83333,b1848,,E,13129938,
174,83333,b1849,,NE,13129938,
174,83333,b1850,,NE,13129938,
174,83333,b1851,,NE,13129938,
174,83333,b1852,,E,13129938,
174,83333,b1853,,NE,13129938,
174,83333,b1854,,NE,13129938,
174,83333,b1855,,NE,13129938,
174,83333,b1856,,NE,13129938,
174,83333,b1857,,NE,13129938,
174,83333,b1858,,NE,13129938,
174,83333,b1859,,NE,13129938,
174,83333,b1860,,NE,13129938,
174,83333,b1861,,NE,13129938,
174,83333,b1862,,NE,13129938,
174,83333,b1863,,E,13129938,
174,83333,b1864,,E,13129938,
174,83333,b1865,,E,13129938,
174,83333,b1866,,E,13129938,
174,83333,b1867,,NE,13129938,
174,83333,b1868,,NE,13129938,
174,83333,b1869,,NE,13129938,
174,83333,b1870,,NE,13129938,
174,83333,b1871,,E,13129938,
174,83333,b1872,,NE,13129938,
174,83333,b1873,,NE,13129938,
174,83333,b1874,,E,13129938,
174,83333,b1875,,NE,13129938,
174,83333,b1876,,E,13129938,
174,83333,b1877,,NE,13129938,
174,83333,b1878,,NE,13129938,
174,83333,b1879,,NE,13129938,
174,83333,b1880,,NE,13129938,
174,83333,b1881,,NE,13129938,
174,83333,b1882,,NE,13129938,
174,83333,b1884,,E,13129938,
174,83333,b1885,,NE,13129938,
174,83333,b1886,,NE,13129938,
174,83333,b1887,,E,13129938,
174,83333,b1888,,NE,13129938,
174,83333,b1889,,NE,13129938,
174,83333,b1890,,E,13129938,
174,83333,b1891,,NE,13129938,
174,83333,b1892,,NE,13129938,
174,83333,b1895,,E,13129938,
174,83333,b1896,,NE,13129938,
174,83333,b1897,,NE,13129938,
174,83333,b1898,,NE,13129938,
174,83333,b1900,,E,13129938,
174,83333,b1901,,E,13129938,
174,83333,b1902,,NE,13129938,
174,83333,b1903,,NE,13129938,
174,83333,b1904,,NE,13129938,
174,83333,b1905,,NE,13129938,
174,83333,b1907,,NE,13129938,
174,83333,b1908,,NE,13129938,
174,83333,b1912,,E,13129938,
174,83333,b1913,,NE,13129938,
174,83333,b1914,,NE,13129938,
174,83333,b1915,,NE,13129938,
174,83333,b1916,,NE,13129938,
174,83333,b1917,,NE,13129938,
174,83333,b1918,,NE,13129938,
174,83333,b1921,,NE,13129938,
174,83333,b1922,,NE,13129938,
174,83333,b1923,,NE,13129938,
174,83333,b1924,,NE,13129938,
174,83333,b1925,,NE,13129938,
174,83333,b1926,,NE,13129938,
174,83333,b1927,,NE,13129938,
174,83333,b1928,,NE,13129938,
174,83333,b1929,,E,13129938,
174,83333,b1930,,NE,13129938,
174,83333,b1932,,NE,13129938,
174,83333,b1935,,NE,13129938,
174,83333,b1936,,NE,13129938,
174,83333,b1938,,NE,13129938,
174,83333,b1939,,NE,13129938,
174,83333,b1940,,NE,13129938,
174,83333,b1941,,NE,13129938,
174,83333,b1942,,E,13129938,
174,83333,b1943,,NE,13129938,
174,83333,b1944,,E,13129938,
174,83333,b1945,,NE,13129938,
174,83333,b1946,,E,13129938,
174,83333,b1947,,NE,13129938,
174,83333,b1948,,NE,13129938,
174,83333,b1949,,NE,13129938,
174,83333,b1950,,NE,13129938,
174,83333,b1951,,NE,13129938,
174,83333,b1955,,NE,13129938,
174,83333,b1956,,NE,13129938,
174,83333,b1958,,NE,13129938,
174,83333,b1959,,NE,13129938,
174,83333,b1960,,NE,13129938,
174,83333,b1961,,E,13129938,
174,83333,b1962,,NE,13129938,
174,83333,b1964,,NE,13129938,
174,83333,b1966,,NE,13129938,
174,83333,b1967,,NE,13129938,
174,83333,b1968,,NE,13129938,
174,83333,b1969,,NE,13129938,
174,83333,b1970,,NE,13129938,
174,83333,b1971,,NE,13129938,
174,83333,b1972,,NE,13129938,
174,83333,b1973,,NE,13129938,
174,83333,b1974,,NE,13129938,
174,83333,b1976,,E,13129938,
174,83333,b1978,,NE,13129938,
174,83333,b1981,,NE,13129938,
174,83333,b1982,,NE,13129938,
174,83333,b1983,,NE,13129938,
174,83333,b1988,,NE,13129938,
174,83333,b1990,,NE,13129938,
174,83333,b1991,,NE,13129938,
174,83333,b1992,,NE,13129938,
174,83333,b1993,,NE,13129938,
174,83333,b1994,,NE,13129938,
174,83333,b1999,,NE,13129938,
174,83333,b2000,,NE,13129938,
174,83333,b2001,,NE,13129938,
174,83333,b2002,,NE,13129938,
174,83333,b2003,,NE,13129938,
174,83333,b2004,,NE,13129938,
174,83333,b2005,,E,13129938,
174,83333,b2007,,NE,13129938,
174,83333,b2008,,NE,13129938,
174,83333,b2009,,E,13129938,
174,83333,b2010,,NE,13129938,
174,83333,b2011,,NE,13129938,
174,83333,b2013,,NE,13129938,
174,83333,b2016,,NE,13129938,
174,83333,b2020,,NE,13129938,
174,83333,b2021,,NE,13129938,
174,83333,b2022,,NE,13129938,
174,83333,b2023,,NE,13129938,
174,83333,b2024,,NE,13129938,
174,83333,b2025,,NE,13129938,
174,83333,b2026,,NE,13129938,
174,83333,b2027,,NE,13129938,
174,83333,b2028,,NE,13129938,
174,83333,b2029,,NE,13129938,
174,83333,b2031,,NE,13129938,
174,83333,b2032,,NE,13129938,
174,83333,b2033,,NE,13129938,
174,83333,b2034,,NE,13129938,
174,83333,b2035,,NE,13129938,
174,83333,b2037,,NE,13129938,
174,83333,b2038,,NE,13129938,
174,83333,b2039,,NE,13129938,
174,83333,b2040,,NE,13129938,
174,83333,b2041,,NE,13129938,
174,83333,b2042,,E,13129938,
174,83333,b2043,,NE,13129938,
174,83333,b2044,,NE,13129938,
174,83333,b2045,,NE,13129938,
174,83333,b2046,,NE,13129938,
174,83333,b2047,,NE,13129938,
174,83333,b2048,,NE,13129938,
174,83333,b2049,,NE,13129938,
174,83333,b2050,,NE,13129938,
174,83333,b2051,,NE,13129938,
174,83333,b2052,,NE,13129938,
174,83333,b2053,,NE,13129938,
174,83333,b2054,,NE,13129938,
174,83333,b2055,,NE,13129938,
174,83333,b2056,,NE,13129938,
174,83333,b2057,,NE,13129938,
174,83333,b2058,,NE,13129938,
174,83333,b2059,,NE,13129938,
174,83333,b2060,,NE,13129938,
174,83333,b2061,,E,13129938,
174,83333,b2062,,NE,13129938,
174,83333,b2063,,NE,13129938,
174,83333,b2064,,NE,13129938,
174,83333,b2065,,NE,13129938,
174,83333,b2066,,NE,13129938,
174,83333,b2067,,NE,13129938,
174,83333,b2068,,NE,13129938,
174,83333,b2069,,NE,13129938,
174,83333,b2070,,NE,13129938,
174,83333,b2071,,NE,13129938,
174,83333,b2072,,NE,13129938,
174,83333,b2073,,E,13129938,
174,83333,b2074,,NE,13129938,
174,83333,b2075,,NE,13129938,
174,83333,b2076,,NE,13129938,
174,83333,b2077,,NE,13129938,
174,83333,b2078,,NE,13129938,
174,83333,b2079,,NE,13129938,
174,83333,b2080,,E,13129938,
174,83333,b2081,,NE,13129938,
174,83333,b2082,,NE,13129938,
174,83333,b2084,,NE,13129938,
174,83333,b2085,,NE,13129938,
174,83333,b2086,,NE,13129938,
174,83333,b2088,,E,13129938,
174,83333,b2089,,NE,13129938,
174,83333,b2091,,E,13129938,
174,83333,b2092,,NE,13129938,
174,83333,b2093,,NE,13129938,
174,83333,b2094,,NE,13129938,
174,83333,b2095,,NE,13129938,
174,83333,b2096,,NE,13129938,
174,83333,b2097,,NE,13129938,
174,83333,b2098,,NE,13129938,
174,83333,b2099,,NE,13129938,
174,83333,b2100,,NE,13129938,
174,83333,b2101,,NE,13129938,
174,83333,b2102,,NE,13129938,
174,83333,b2103,,NE,13129938,
174,83333,b2104,,NE,13129938,
174,83333,b2105,,E,13129938,
174,83333,b2106,,NE,13129938,
174,83333,b2107,,NE,13129938,
174,83333,b2108,,NE,13129938,
174,83333,b2109,,NE,13129938,
174,83333,b2110,,E,13129938,
174,83333,b2111,,E,13129938,
174,83333,b2112,,NE,13129938,
174,83333,b2113,,NE,13129938,
174,83333,b2114,,E,13129938,
174,83333,b2115,,NE,13129938,
174,83333,b2116,,NE,13129938,
174,83333,b2117,,NE,13129938,
174,83333,b2118,,NE,13129938,
174,83333,b2119,,NE,13129938,
174,83333,b2120,,NE,13129938,
174,83333,b2121,,NE,13129938,
174,83333,b2122,,NE,13129938,
174,83333,b2123,,NE,13129938,
174,83333,b2124,,NE,13129938,
174,83333,b2125,,NE,13129938,
174,83333,b2126,,NE,13129938,
174,83333,b2127,,NE,13129938,
174,83333,b2128,,NE,13129938,
174,83333,b2129,,NE,13129938,
174,83333,b2130,,NE,13129938,
174,83333,b2131,,NE,13129938,
174,83333,b2132,,NE,13129938,
174,83333,b2133,,NE,13129938,
174,83333,b2134,,NE,13129938,
174,83333,b2135,,NE,13129938,
174,83333,b2136,,NE,13129938,
174,83333,b2137,,NE,13129938,
174,83333,b2139,,NE,13129938,
174,83333,b2140,,NE,13129938,
174,83333,b2142,,NE,13129938,
174,83333,b2143,,NE,13129938,
174,83333,b2144,,NE,13129938,
174,83333,b2145,,NE,13129938,
174,83333,b2146,,NE,13129938,
174,83333,b2147,,NE,13129938,
174,83333,b2149,,NE,13129938,
174,83333,b2150,,E,13129938,
174,83333,b2151,,NE,13129938,
174,83333,b2152,,NE,13129938,
174,83333,b2153,,E,13129938,
174,83333,b2154,,NE,13129938,
174,83333,b2155,,NE,13129938,
174,83333,b2156,,NE,13129938,
174,83333,b2157,,NE,13129938,
174,83333,b2158,,NE,13129938,
174,83333,b2159,,NE,13129938,
174,83333,b2160,,NE,13129938,
174,83333,b2161,,E,13129938,
174,83333,b2162,,NE,13129938,
174,83333,b2163,,E,13129938,
174,83333,b2164,,E,13129938,
174,83333,b2166,,NE,13129938,
174,83333,b2167,,NE,13129938,
174,83333,b2168,,NE,13129938,
174,83333,b2169,,NE,13129938,
174,83333,b2170,,NE,13129938,
174,83333,b2171,,NE,13129938,
174,83333,b2172,,NE,13129938,
174,83333,b2173,,NE,13129938,
174,83333,b2174,,NE,13129938,
174,83333,b2175,,NE,13129938,
174,83333,b2176,,NE,13129938,
174,83333,b2177,,NE,13129938,
174,83333,b2178,,NE,13129938,
174,83333,b2179,,E,13129938,
174,83333,b2180,,NE,13129938,
174,83333,b2181,,NE,13129938,
174,83333,b2182,,NE,13129938,
174,83333,b2183,,NE,13129938,
174,83333,b2184,,NE,13129938,
174,83333,b2185,,E,13129938,
174,83333,b2186,,NE,13129938,
174,83333,b2188,,NE,13129938,
174,83333,b2190,,NE,13129938,
174,83333,b2191,,NE,13129938,
174,83333,b2192,,NE,13129938,
174,83333,b2193,,NE,13129938,
174,83333,b2194,,NE,13129938,
174,83333,b2195,,NE,13129938,
174,83333,b2196,,NE,13129938,
174,83333,b2197,,E,13129938,
174,83333,b2198,,NE,13129938,
174,83333,b2199,,NE,13129938,
174,83333,b2200,,NE,13129938,
174,83333,b2201,,NE,13129938,
174,83333,b2202,,NE,13129938,
174,83333,b2203,,NE,13129938,
174,83333,b2204,,NE,13129938,
174,83333,b2205,,NE,13129938,
174,83333,b2206,,NE,13129938,
174,83333,b2207,,NE,13129938,
174,83333,b2208,,NE,13129938,
174,83333,b2209,,NE,13129938,
174,83333,b2210,,NE,13129938,
174,83333,b2211,,NE,13129938,
174,83333,b2212,,NE,13129938,
174,83333,b2213,,NE,13129938,
174,83333,b2214,,NE,13129938,
174,83333,b2215,,NE,13129938,
174,83333,b2216,,NE,13129938,
174,83333,b2217,,NE,13129938,
174,83333,b2218,,NE,13129938,
174,83333,b2219,,NE,13129938,
174,83333,b2220,,NE,13129938,
174,83333,b2221,,NE,13129938,
174,83333,b2222,,NE,13129938,
174,83333,b2223,,NE,13129938,
174,83333,b2224,,NE,13129938,
174,83333,b2225,,NE,13129938,
174,83333,b2226,,NE,13129938,
174,83333,b2227,,NE,13129938,
174,83333,b2229,,NE,13129938,
174,83333,b2230,,NE,13129938,
174,83333,b2231,,E,13129938,
174,83333,b2232,,E,13129938,
174,83333,b2233,,NE,13129938,
174,83333,b2234,,E,13129938,
174,83333,b2235,,E,13129938,
174,83333,b2236,,NE,13129938,
174,83333,b2237,,NE,13129938,
174,83333,b2239,,NE,13129938,
174,83333,b2240,,NE,13129938,
174,83333,b2241,,NE,13129938,
174,83333,b2242,,NE,13129938,
174,83333,b2243,,NE,13129938,
174,83333,b2244,,E,13129938,
174,83333,b2245,,NE,13129938,
174,83333,b2246,,E,13129938,
174,83333,b2247,,NE,13129938,
174,83333,b2248,,NE,13129938,
174,83333,b2249,,NE,13129938,
174,83333,b2250,,NE,13129938,
174,83333,b2251,,NE,13129938,
174,83333,b2254,,NE,13129938,
174,83333,b2255,,NE,13129938,
174,83333,b2256,,NE,13129938,
174,83333,b2257,,NE,13129938,
174,83333,b2258,,NE,13129938,
174,83333,b2259,,NE,13129938,
174,83333,b2260,,E,13129938,
174,83333,b2265,,NE,13129938,
174,83333,b2266,,NE,13129938,
174,83333,b2267,,E,13129938,
174,83333,b2268,,NE,13129938,
174,83333,b2269,,NE,13129938,
174,83333,b2270,,NE,13129938,
174,83333,b2271,,NE,13129938,
174,83333,b2272,,NE,13129938,
174,83333,b2274,,NE,13129938,
174,83333,b2275,,NE,13129938,
174,83333,b2276,,NE,13129938,
174,83333,b2277,,NE,13129938,
174,83333,b2278,,NE,13129938,
174,83333,b2280,,NE,13129938,
174,83333,b2281,,NE,13129938,
174,83333,b2282,,NE,13129938,
174,83333,b2283,,NE,13129938,
174,83333,b2284,,NE,13129938,
174,83333,b2286,,NE,13129938,
174,83333,b2287,,NE,13129938,
174,83333,b2288,,NE,13129938,
174,83333,b2289,,NE,13129938,
174,83333,b2291,,NE,13129938,
174,83333,b2292,,NE,13129938,
174,83333,b2293,,NE,13129938,
174,83333,b2294,,NE,13129938,
174,83333,b2295,,NE,13129938,
174,83333,b2296,,E,13129938,
174,83333,b2297,,NE,13129938,
174,83333,b2298,,NE,13129938,
174,83333,b2299,,NE,13129938,
174,83333,b2300,,NE,13129938,
174,83333,b2301,,NE,13129938,
174,83333,b2302,,NE,13129938,
174,83333,b2303,,NE,13129938,
174,83333,b2304,,E,13129938,
174,83333,b2305,,NE,13129938,
174,83333,b2306,,NE,13129938,
174,83333,b2307,,NE,13129938,
174,83333,b2308,,NE,13129938,
174,83333,b2309,,NE,13129938,
174,83333,b2310,,NE,13129938,
174,83333,b2311,,E,13129938,
174,83333,b2312,,NE,13129938,
174,83333,b2313,,E,13129938,
174,83333,b2314,,NE,13129938,
174,83333,b2316,,NE,13129938,
174,83333,b2317,,NE,13129938,
174,83333,b2318,,NE,13129938,
174,83333,b2319,,NE,13129938,
174,83333,b2320,,NE,13129938,
174,83333,b2321,,NE,13129938,
174,83333,b2322,,NE,13129938,
174,83333,b2323,,E,13129938,
174,83333,b2324,,NE,13129938,
174,83333,b2325,,NE,13129938,
174,83333,b2326,,NE,13129938,
174,83333,b2327,,NE,13129938,
174,83333,b2328,,NE,13129938,
174,83333,b2329,,NE,13129938,
174,83333,b2330,,NE,13129938,
174,83333,b2331,,NE,13129938,
174,83333,b2332,,NE,13129938,
174,83333,b2333,,NE,13129938,
174,83333,b2334,,NE,13129938,
174,83333,b2335,,NE,13129938,
174,83333,b2336,,NE,13129938,
174,83333,b2337,,NE,13129938,
174,83333,b2339,,NE,13129938,
174,83333,b2341,,NE,13129938,
174,83333,b2342,,NE,13129938,
174,83333,b2343,,NE,13129938,
174,83333,b2344,,NE,13129938,
174,83333,b2345,,NE,13129938,
174,83333,b2346,,NE,13129938,
174,83333,b2347,,NE,13129938,
174,83333,b2352,,NE,13129938,
174,83333,b2353,,NE,13129938,
174,83333,b2354,,NE,13129938,
174,83333,b2359,,NE,13129938,
174,83333,b2360,,NE,13129938,
174,83333,b2361,,NE,13129938,
174,83333,b2364,,NE,13129938,
174,83333,b2365,,NE,13129938,
174,83333,b2369,,NE,13129938,
174,83333,b2370,,NE,13129938,
174,83333,b2373,,NE,13129938,
174,83333,b2374,,NE,13129938,
174,83333,b2375,,E,13129938,
174,83333,b2376,,NE,13129938,
174,83333,b2377,,NE,13129938,
174,83333,b2378,,NE,13129938,
174,83333,b2379,,NE,13129938,
174,83333,b2380,,NE,13129938,
174,83333,b2381,,NE,13129938,
174,83333,b2382,,NE,13129938,
174,83333,b2383,,NE,13129938,
174,83333,b2384,,NE,13129938,
174,83333,b2385,,NE,13129938,
174,83333,b2386,,NE,13129938,
174,83333,b2387,,E,13129938,
174,83333,b2388,,NE,13129938,
174,83333,b2389,,NE,13129938,
174,83333,b2392,,NE,13129938,
174,83333,b2393,,NE,13129938,
174,83333,b2394,,NE,13129938,
174,83333,b2395,,NE,13129938,
174,83333,b2398,,NE,13129938,
174,83333,b2399,,NE,13129938,
174,83333,b2400,,E,13129938,
174,83333,b2405,,NE,13129938,
174,83333,b2406,,NE,13129938,
174,83333,b2407,,NE,13129938,
174,83333,b2408,,NE,13129938,
174,83333,b2409,,NE,13129938,
174,83333,b2410,,NE,13129938,
174,83333,b2411,,E,13129938,
174,83333,b2412,,E,13129938,
174,83333,b2413,,NE,13129938,
174,83333,b2414,,NE,13129938,
174,83333,b2415,,NE,13129938,
174,83333,b2416,,NE,13129938,
174,83333,b2417,,NE,13129938,
174,83333,b2418,,NE,13129938,
174,83333,b2419,,NE,13129938,
174,83333,b2420,,NE,13129938,
174,83333,b2421,,NE,13129938,
174,83333,b2422,,NE,13129938,
174,83333,b2423,,E,13129938,
174,83333,b2424,,NE,13129938,
174,83333,b2425,,NE,13129938,
174,83333,b2426,,NE,13129938,
174,83333,b2427,,NE,13129938,
174,83333,b2428,,NE,13129938,
174,83333,b2429,,NE,13129938,
174,83333,b2430,,NE,13129938,
174,83333,b2431,,NE,13129938,
174,83333,b2432,,NE,13129938,
174,83333,b2433,,NE,13129938,
174,83333,b2434,,NE,13129938,
174,83333,b2435,,NE,13129938,
174,83333,b2436,,NE,13129938,
174,83333,b2437,,NE,13129938,
174,83333,b2438,,NE,13129938,
174,83333,b2439,,E,13129938,
174,83333,b2440,,NE,13129938,
174,83333,b2441,,NE,13129938,
174,83333,b2442,,NE,13129938,
174,83333,b2443,,NE,13129938,
174,83333,b2444,,E,13129938,
174,83333,b2445,,NE,13129938,
174,83333,b2446,,E,13129938,
174,83333,b2447,,NE,13129938,
174,83333,b2448,,NE,13129938,
174,83333,b2450,,E,13129938,
174,83333,b2451,,NE,13129938,
174,83333,b2452,,NE,13129938,
174,83333,b2453,,NE,13129938,
174,83333,b2454,,NE,13129938,
174,83333,b2455,,NE,13129938,
174,83333,b2456,,E,13129938,
174,83333,b2457,,NE,13129938,
174,83333,b2458,,NE,13129938,
174,83333,b2459,,NE,13129938,
174,83333,b2460,,NE,13129938,
174,83333,b2461,,NE,13129938,
174,83333,b2462,,NE,13129938,
174,83333,b2463,,NE,13129938,
174,83333,b2464,,NE,13129938,
174,83333,b2465,,NE,13129938,
174,83333,b2466,,NE,13129938,
174,83333,b2467,,NE,13129938,
174,83333,b2468,,NE,13129938,
174,83333,b2469,,NE,13129938,
174,83333,b2470,,NE,13129938,
174,83333,b2471,,E,13129938,
174,83333,b2472,,E,13129938,
174,83333,b2473,,NE,13129938,
174,83333,b2474,,NE,13129938,
174,83333,b2475,,NE,13129938,
174,83333,b2476,,NE,13129938,
174,83333,b2477,,NE,13129938,
174,83333,b2478,,E,13129938,
174,83333,b2479,,E,13129938,
174,83333,b2480,,NE,13129938,
174,83333,b2481,,NE,13129938,
174,83333,b2482,,NE,13129938,
174,83333,b2483,,NE,13129938,
174,83333,b2484,,NE,13129938,
174,83333,b2485,,NE,13129938,
174,83333,b2486,,NE,13129938,
174,83333,b2487,,NE,13129938,
174,83333,b2489,,NE,13129938,
174,83333,b2490,,NE,13129938,
174,83333,b2491,,NE,13129938,
174,83333,b2492,,NE,13129938,
174,83333,b2493,,NE,13129938,
174,83333,b2495,,NE,13129938,
174,83333,b2496,,E,13129938,
174,83333,b2497,,NE,13129938,
174,83333,b2498,,NE,13129938,
174,83333,b2499,,NE,13129938,
174,83333,b2500,,NE,13129938,
174,83333,b2501,,NE,13129938,
174,83333,b2502,,NE,13129938,
174,83333,b2503,,NE,13129938,
174,83333,b2507,,NE,13129938,
174,83333,b2508,,NE,13129938,
174,83333,b2509,,NE,13129938,
174,83333,b2510,,NE,13129938,
174,83333,b2511,,E,13129938,
174,83333,b2512,,NE,13129938,
174,83333,b2513,,NE,13129938,
174,83333,b2514,,E,13129938,
174,83333,b2515,,E,13129938,
174,83333,b2516,,NE,13129938,
174,83333,b2517,,NE,13129938,
174,83333,b2518,,E,13129938,
174,83333,b2519,,NE,13129938,
174,83333,b2520,,NE,13129938,
174,83333,b2521,,NE,13129938,
174,83333,b2522,,NE,13129938,
174,83333,b2523,,NE,13129938,
174,83333,b2524,,NE,13129938,
174,83333,b2525,,E,13129938,
174,83333,b2526,,E,13129938,
174,83333,b2527,,E,13129938,
174,83333,b2529,,E,13129938,
174,83333,b2530,,E,13129938,
174,83333,b2531,,NE,13129938,
174,83333,b2532,,NE,13129938,
174,83333,b2533,,E,13129938,
174,83333,b2534,,NE,13129938,
174,83333,b2535,,NE,13129938,
174,83333,b2536,,NE,13129938,
174,83333,b2538,,NE,13129938,
174,83333,b2539,,E,13129938,
174,83333,b2540,,E,13129938,
174,83333,b2541,,NE,13129938,
174,83333,b2542,,NE,13129938,
174,83333,b2543,,NE,13129938,
174,83333,b2544,,NE,13129938,
174,83333,b2545,,NE,13129938,
174,83333,b2546,,NE,13129938,
174,83333,b2547,,NE,13129938,
174,83333,b2548,,NE,13129938,
174,83333,b2549,,NE,13129938,
174,83333,b2550,,NE,13129938,
174,83333,b2551,,E,13129938,
174,83333,b2552,,NE,13129938,
174,83333,b2553,,NE,13129938,
174,83333,b2554,,NE,13129938,
174,83333,b2556,,NE,13129938,
174,83333,b2557,,NE,13129938,
174,83333,b2558,,NE,13129938,
174,83333,b2559,,E,13129938,
174,83333,b2560,,NE,13129938,
174,83333,b2562,,NE,13129938,
174,83333,b2563,,E,13129938,
174,83333,b2564,,E,13129938,
174,83333,b2565,,NE,13129938,
174,83333,b2566,,E,13129938,
174,83333,b2567,,E,13129938,
174,83333,b2568,,E,13129938,
174,83333,b2569,,NE,13129938,
174,83333,b2570,,NE,13129938,
174,83333,b2571,,NE,13129938,
174,83333,b2572,,NE,13129938,
174,83333,b2574,,NE,13129938,
174,83333,b2575,,NE,13129938,
174,83333,b2577,,NE,13129938,
174,83333,b2578,,NE,13129938,
174,83333,b2579,,E,13129938,
174,83333,b2580,,NE,13129938,
174,83333,b2581,,NE,13129938,
174,83333,b2582,,E,13129938,
174,83333,b2583,,NE,13129938,
174,83333,b2584,,NE,13129938,
174,83333,b2585,,E,13129938,
174,83333,b2586,,NE,13129938,
174,83333,b2587,,NE,13129938,
174,83333,b2592,,NE,13129938,
174,83333,b2593,,NE,13129938,
174,83333,b2594,,E,13129938,
174,83333,b2595,,NE,13129938,
174,83333,b2597,,NE,13129938,
174,83333,b2599,,NE,13129938,
174,83333,b2600,,NE,13129938,
174,83333,b2601,,NE,13129938,
174,83333,b2602,,NE,13129938,
174,83333,b2603,,NE,13129938,
174,83333,b2604,,NE,13129938,
174,83333,b2605,,NE,13129938,
174,83333,b2606,,E,13129938,
174,83333,b2607,,E,13129938,
174,83333,b2608,,E,13129938,
174,83333,b2609,,E,13129938,
174,83333,b2610,,E,13129938,
174,83333,b2611,,NE,13129938,
174,83333,b2612,,E,13129938,
174,83333,b2613,,NE,13129938,
174,83333,b2614,,E,13129938,
174,83333,b2615,,E,13129938,
174,83333,b2616,,NE,13129938,
174,83333,b2618,,E,13129938,
174,83333,b2619,,E,13129938,
174,83333,b2620,,NE,13129938,
174,83333,b2622,,NE,13129938,
174,83333,b2627,,NE,13129938,
174,83333,b2628,,NE,13129938,
174,83333,b2629,,NE,13129938,
174,83333,b2630,,NE,13129938,
174,83333,b2632,,NE,13129938,
174,83333,b2633,,NE,13129938,
174,83333,b2634,,NE,13129938,
174,83333,b2635,,NE,13129938,
174,83333,b2637,,NE,13129938,
174,83333,b2638,,NE,13129938,
174,83333,b2639,,NE,13129938,
174,83333,b2642,,NE,13129938,
174,83333,b2646,,E,13129938,
174,83333,b2647,,NE,13129938,
174,83333,b2650,,E,13129938,
174,83333,b2651,,NE,13129938,
174,83333,b2658,,NE,13129938,
174,83333,b2659,,NE,13129938,
174,83333,b2661,,NE,13129938,
174,83333,b2662,,NE,13129938,
174,83333,b2663,,NE,13129938,
174,83333,b2664,,NE,13129938,
174,83333,b2665,,E,13129938,
174,83333,b2667,,NE,13129938,
174,83333,b2668,,E,13129938,
174,83333,b2669,,NE,13129938,
174,83333,b2670,,NE,13129938,
174,83333,b2671,,NE,13129938,
174,83333,b2673,,E,13129938,
174,83333,b2674,,E,13129938,
174,83333,b2675,,NE,13129938,
174,83333,b2676,,NE,13129938,
174,83333,b2677,,NE,13129938,
174,83333,b2678,,NE,13129938,
174,83333,b2679,,NE,13129938,
174,83333,b2681,,NE,13129938,
174,83333,b2682,,NE,13129938,
174,83333,b2683,,NE,13129938,
174,83333,b2684,,NE,13129938,
174,83333,b2685,,NE,13129938,
174,83333,b2686,,NE,13129938,
174,83333,b2688,,NE,13129938,
174,83333,b2689,,NE,13129938,
174,83333,b2690,,NE,13129938,
174,83333,b2697,,E,13129938,
174,83333,b2698,,NE,13129938,
174,83333,b2699,,NE,13129938,
174,83333,b2700,,NE,13129938,
174,83333,b2701,,NE,13129938,
174,83333,b2702,,NE,13129938,
174,83333,b2703,,NE,13129938,
174,83333,b2705,,NE,13129938,
174,83333,b2706,,NE,13129938,
174,83333,b2707,,NE,13129938,
174,83333,b2708,,NE,13129938,
174,83333,b2709,,NE,13129938,
174,83333,b2710,,NE,13129938,
174,83333,b2711,,NE,13129938,
174,83333,b2712,,NE,13129938,
174,83333,b2713,,NE,13129938,
174,83333,b2714,,NE,13129938,
174,83333,b2715,,NE,13129938,
174,83333,b2716,,NE,13129938,
174,83333,b2717,,E,13129938,
174,83333,b2718,,NE,13129938,
174,83333,b2719,,NE,13129938,
174,83333,b2720,,E,13129938,
174,83333,b2721,,NE,13129938,
174,83333,b2722,,NE,13129938,
174,83333,b2723,,NE,13129938,
174,83333,b2725,,NE,13129938,
